RBTZ,220802,9.84,9.86,9.73,9.84,24388
RC1,220802,.016,.016,.015,.015,331562
RC1O,220802,.005,.005,.005,.005,115000
RCAP,220802,1.77,1.775,1.76,1.77,146790
RCB,220802,19.4,19.43,19.36,19.36,6545
RCE,220802,.86,.885,.86,.875,17342
RCL,220802,.205,.205,.19,.19,247113
RCT,220802,3.02,3.02,3,3,351
RCW,220802,.076,.076,.076,.076,15315
RD1,220802,.017,.017,.017,.017,96764
RDG,220802,.047,.047,.047,.047,51306
RDM,220802,.08,.08,.08,.08,50000
RDN,220802,.009,.009,.009,.009,2706692
RDT,220802,.41,.42,.395,.405,146257
RDV,220802,28.11,28.19,28.02,28.19,8677
RDY,220802,3.11,3.16,3.06,3.1,104409
REA,220802,124.33,126.54,123,126.12,129976
REAKOR,220802,32.7,32.75,31.1,31.1,500
REC,220802,.23,.232,.23,.23,175000
RED,220802,.25,.27,.245,.265,8444071
REE,220802,.062,.062,.06,.06,1390786
REG,220802,2.12,2.15,2.03,2.15,82173
REH,220802,15.82,15.82,15.09,15.33,413447
REIT,220802,18.15,18.15,18.07,18.1,7048
REM,220802,.165,.165,.165,.165,55414
REP,220802,.84,.84,.815,.83,162161
REX,220802,1.325,1.42,1.27,1.41,181039
REZ,220802,.024,.024,.024,.024,50000
RF1,220802,3.18,3.21,3.16,3.21,86479
RFF,220802,2.72,2.72,2.67,2.68,217772
RFG,220802,.049,.053,.049,.053,3586473
RFR,220802,.026,.026,.026,.026,32900
RFT,220802,.05,.05,.048,.05,266314
RFX,220802,.052,.052,.05,.051,1151872
RGB,220802,19.66,19.73,19.63,19.73,2236
RGL,220802,.03,.03,.027,.027,1129130
RHC,220802,70,70.88,68.85,70.57,324193
RHCKCA,220802,23.03,23.03,23.02,23.02,5000
RHCPA,220802,102.35,102.37,102.35,102.37,1448
RHCSOA,220802,30.51,31.65,30.51,31.65,330
RHT,220802,.068,.068,.068,.068,5777
RHY,220802,1.57,1.58,1.455,1.48,208285
RIC,220802,1.665,1.695,1.65,1.65,691858
RIE,220802,.008,.008,.008,.008,364500
RINC,220802,9.14,9.14,9,9.01,9309
RIO,220802,97.65,98.28,96.53,97.3,1403032
RIOJOA,220802,30.53,30.68,30.53,30.68,2000
RIOJOB,220802,23.08,23.08,22.22,22.64,1065
RIOJOY,220802,37.1,37.1,37.1,37.1,133
RIOKCD,220802,19.96,19.96,19.5,19.5,500
RIOKCT,220802,22.79,22.8,22.79,22.8,500
RIOSC2,220802,37.96,37.96,37.96,37.96,25
RIOSOB,220802,57.17,57.17,57.17,57.17,90
RKN,220802,1.275,1.345,1.265,1.345,151911
RLC,220802,.013,.013,.013,.013,875077
RLF,220802,.165,.185,.165,.18,673888
RLT,220802,2.93,2.96,2.92,2.96,1990
RMC,220802,1.32,1.32,1.3,1.3,17500
RMD,220802,34.01,34.49,33.97,34.44,897717
RMI,220802,.115,.115,.105,.105,212977
RML,220802,.009,.009,.009,.009,4101956
RMLO,220802,.003,.003,.003,.003,26331970
RMS,220802,.985,1.03,.985,1.03,2873836
RMSKCB,220802,.3,.3,.3,.3,2000
RMSKOB,220802,.32,.32,.32,.32,6000
RMX,220802,.006,.007,.006,.006,1217709
RNE,220802,.05,.053,.05,.053,474899
RNO,220802,.18,.18,.18,.18,5550
RNT,220802,.035,.035,.035,.035,153421
RNU,220802,.2,.2,.19,.195,4834246
RNX,220802,.008,.008,.008,.008,2194350
ROBO,220802,63.87,64.07,63.26,64,5040
ROC,220802,.12,.13,.12,.12,195044
ROG,220802,.005,.005,.005,.005,821854
RPL,220802,2.93,2.98,2.84,2.84,19812
RPM,220802,.285,.29,.28,.28,345128
RRL,220802,1.75,1.77,1.735,1.77,2688427
RRLKCC,220802,.935,.94,.935,.94,3000
RRR,220802,.395,.395,.395,.395,50000
RSG,220802,.27,.285,.27,.28,1189791
RSH,220802,.052,.052,.052,.052,70851
RSM,220802,19.24,19.24,19.24,19.24,3646
RTG,220802,.078,.078,.071,.071,48823
RTH,220802,.58,.58,.52,.52,102449
RTR,220802,.27,.27,.245,.26,674831
RUL,220802,1.57,1.57,1.55,1.55,28360
RVR,220802,.14,.14,.135,.137,379015
RVS,220802,.26,.26,.24,.26,314070
RWC,220802,4.43,4.48,4.36,4.46,1909630
RWL,220802,1.25,1.25,1.25,1.25,3215
RXH,220802,.011,.011,.011,.011,90111
RXL,220802,.25,.27,.25,.26,173968
RXM,220802,.165,.165,.15,.165,1052722
RYD,220802,1.24,1.24,1.23,1.24,26469
RZI,220802,.7,.7,.65,.67,146059
S2R,220802,.14,.14,.135,.14,41632
S32,220802,3.78,3.81,3.71,3.74,15777818
S32JOB,220802,1.535,1.535,1.53,1.53,2500
S32KOH,220802,1.265,1.265,1.265,1.265,5000
S3N,220802,.6,.6,.55,.55,11000
S66,220802,.24,.24,.24,.24,54
SBM,220802,1.17,1.22,1.16,1.22,5016331
SBR,220802,.004,.004,.004,.004,786336
SBROB,220802,.001,.001,.001,.001,4210491
SBW,220802,.12,.12,.12,.12,52435
SCG,220802,2.91,2.925,2.86,2.88,14799909
SCN,220802,.066,.067,.066,.067,186069
SCP,220802,2.96,3,2.93,2.94,3347755
SCT,220802,.04,.04,.04,.04,110
SDF,220802,5.32,5.38,5.31,5.34,1968072
SDG,220802,2.59,2.59,2.55,2.57,5234
SDI,220802,.815,.815,.815,.815,2664
SDR,220802,4.21,4.24,4.14,4.2,246914
SDV,220802,.33,.335,.3,.3,21285
SEC,220802,1.985,1.99,1.93,1.93,26962
SEK,220802,23.19,23.24,22.73,22.98,651469
SEMI,220802,8.8,8.83,8.71,8.78,19027
SEN,220802,.028,.028,.025,.026,2624544
SEQ,220802,.565,.565,.56,.56,5438
SER,220802,.018,.018,.017,.017,636912
SES,220802,.13,.135,.13,.135,19433
SFC,220802,17.75,18,17.75,17.99,3000
SFG,220802,.014,.015,.014,.015,835458
SFR,220802,4.5,4.53,4.43,4.49,1710651
SFX,220802,.48,.51,.48,.485,64718
SFY,220802,61.55,61.88,61.49,61.88,3426
SGA,220802,.3,.3,.285,.29,504634
SGAO,220802,.11,.11,.1,.1,437000
SGC,220802,.019,.02,.018,.02,268028
SGF,220802,2.58,2.62,2.55,2.62,25850
SGH,220802,.55,.55,.55,.55,4000
SGI,220802,.12,.12,.12,.12,12000
SGLLV,220802,7.25,7.3,7.15,7.15,1944
SGM,220802,14.78,14.9,14.6,14.82,596811
SGP,220802,3.88,3.88,3.785,3.82,9906310
SGQ,220802,.03,.03,.029,.03,1391931
SGR,220802,3.1,3.1,3.05,3.09,2536881
SGRKOB,220802,1,1,1,1,15000
SHE,220802,.018,.018,.018,.018,352528
SHG,220802,.095,.095,.095,.095,137500
SHH,220802,.009,.009,.009,.009,75000
SHJ,220802,1.11,1.11,1.065,1.065,4257
SHL,220802,35,35.4,34.79,35.34,816841
SHLKOB,220802,7.8,7.8,7.79,7.79,3000
SHM,220802,.795,.795,.795,.795,6037
SHN,220802,.029,.031,.028,.031,569555
SHO,220802,.019,.02,.019,.02,92878
SHOO,220802,.001,.001,.001,.001,2960000
SHP,220802,.105,.105,.099,.1,235306
SHV,220802,4.6,4.82,4.6,4.75,208583
SI6,220802,.007,.007,.007,.007,74998
SIG,220802,.64,.645,.63,.645,1318760
SIH,220802,.002,.002,.002,.002,4976
SIQ,220802,7,7.18,6.98,7.17,172838
SIS,220802,.013,.013,.012,.012,298618
SIT,220802,.004,.004,.004,.004,1000000
SIV,220802,.23,.23,.225,.225,12124
SKC,220802,2.47,2.52,2.44,2.52,433894
SKF,220802,.069,.069,.065,.066,109190
SKO,220802,3.21,3.28,3.21,3.25,2476
SKS,220802,.16,.16,.16,.16,11000
SKT,220802,2.08,2.08,2.04,2.08,14494
SKY,220802,.063,.063,.06,.061,305000
SLA,220802,2.55,2.57,2.5,2.51,1094016
SLB,220802,.185,.185,.18,.185,204026
SLC,220802,.85,.85,.8,.81,656765
SLF,220802,11.7,11.7,11.42,11.48,66218
SLH,220802,2.27,2.3,2.21,2.3,10895
SLR,220802,1.425,1.47,1.425,1.46,2255064
SLRKOC,220802,.47,.47,.47,.47,4000
SLS,220802,.185,.185,.17,.17,41435
SLX,220802,3,3.27,3,3.23,746359
SLZ,220802,.095,.096,.093,.095,523778
SM1,220802,2.89,3.21,2.88,3.12,99962
SMI,220802,.87,.875,.85,.85,199232
SMLL,220802,3.46,3.49,3.45,3.49,25502
SMN,220802,.495,.51,.435,.44,152290
SMP,220802,.67,.67,.645,.645,62045
SMR,220802,1.845,1.86,1.78,1.795,874876
SMX,220802,.26,.27,.26,.26,154650
SNAS,220802,4.06,4.11,4.06,4.1,250105
SNC,220802,.74,.75,.74,.75,13997
SND,220802,1.01,1.01,1.01,1.01,8953
SNG,220802,.255,.255,.25,.25,30050
SNL,220802,10.55,10.55,10.55,10.55,1999
SNS,220802,.089,.09,.089,.09,96772
SNX,220802,.4,.4,.345,.345,93212
SOL,220802,25.9,26.19,25.76,26.15,352362
SOM,220802,1.27,1.27,1.25,1.25,47095
SOP,220802,.12,.12,.12,.12,64018
SOR,220802,.15,.15,.145,.145,127700
SOV,220802,.26,.26,.25,.25,18478
SP3,220802,.039,.039,.038,.038,1014440
SPA,220802,.056,.056,.056,.056,47961
SPD,220802,.7,.7,.7,.7,11429
SPFKCH,220802,10.21,10.21,10.05,10.05,609
SPFKCQ,220802,3.42,3.44,3.33,3.44,128500
SPFKCZ,220802,5.12,5.16,5.12,5.16,3225
SPFKOA,220802,2.91,2.91,2.87,2.87,39040
SPFKOC,220802,4.88,4.92,4.88,4.92,4000
SPFKOP,220802,3.99,4.03,3.97,4.03,4163
SPFKOW,220802,6.39,6.44,6.38,6.44,15312
SPK,220802,4.59,4.62,4.57,4.59,540231
SPL,220802,.65,.665,.65,.65,57066
SPN,220802,1.02,1.02,.91,.95,199731
SPQ,220802,.043,.048,.043,.048,2263706
SPT,220802,.24,.245,.23,.235,981451
SPX,220802,.013,.014,.013,.014,6446442
SPXO,220802,.006,.006,.005,.006,2740850
SPY,220802,584.35,587.7,582.75,587.7,430
SPZ,220802,.185,.185,.185,.185,60000
SQ2,220802,109.7,111.62,109.5,110.25,185069
SRG,220802,.68,.695,.675,.685,701974
SRK,220802,.13,.13,.12,.12,146317
SRL,220802,2.69,2.8,2.62,2.8,70502
SRN,220802,.017,.019,.017,.018,2188350
SRX,220802,.285,.33,.275,.305,18076953
SRZ,220802,.017,.017,.016,.016,100117
SSG,220802,1.055,1.06,1.055,1.06,33814
SSH,220802,.215,.215,.215,.215,5800
SSM,220802,1.02,1.025,.975,.975,1088300
SSO,220802,13.49,13.49,13.34,13.34,3950
SSR,220802,23,23,22.53,22.76,3401
ST1,220802,.06,.06,.058,.06,144572
STA,220802,.395,.4,.375,.385,2316025
STG,220802,1.1,1.1,1.05,1.05,30010
STK,220802,.059,.059,.059,.059,135127
STM,220802,.05,.05,.044,.046,2769595
STN,220802,.345,.345,.325,.325,9400
STO,220802,7.3,7.33,7.22,7.24,10202442
STOKOB,220802,2.32,2.32,2.3,2.3,104721
STP,220802,.33,.33,.275,.295,189886
STW,220802,63.08,63.4,62.92,63.37,51292
STX,220802,.305,.305,.28,.29,3789116
SUBD,220802,24.38,24.39,24.38,24.39,9889
SUL,220802,10,10.14,9.88,10.1,360024
SUN,220802,11.28,11.42,11.22,11.41,2048329
SUNJOB,220802,4.22,4.33,4.2,4.33,20000
SUNPG,220802,103.049,103.23,102.75,103.23,3208
SUNPH,220802,101.15,101.88,101.15,101.31,2715
SUNPI,220802,99.21,99.79,99.1,99.4,1751
SUV,220802,.045,.045,.044,.045,496500
SVL,220802,.185,.185,.18,.185,1037554
SVM,220802,.48,.48,.46,.47,57697
SVW,220802,17.69,17.76,17.56,17.64,414699
SVY,220802,.165,.17,.16,.17,663483
SWF,220802,.18,.185,.18,.185,94526
SWM,220802,.45,.455,.44,.445,3619234
SWP,220802,.61,.61,.525,.54,164922
SWTZ,220802,2.55,2.55,2.55,2.55,28000
SXE,220802,.65,.655,.645,.645,140230
SXG,220802,.47,.48,.435,.44,499556
SXL,220802,1.185,1.19,1.17,1.185,214513
SYA,220802,.19,.19,.17,.18,60266435
SYAOC,220802,.16,.165,.155,.16,834554
SYI,220802,26.74,26.85,26.57,26.83,8688
SYM,220802,4.18,4.39,4.15,4.28,179576
SYN,220802,.004,.004,.004,.004,139082
SYR,220802,1.4,1.425,1.372,1.385,1576280
SZL,220802,.865,1.06,.84,1.06,13917234
T3D,220802,.001,.001,.001,.001,1991
T3K,220802,.19,.19,.19,.19,21
TACT,220802,46.29,46.39,46.29,46.39,14853
TAH,220802,.99,1.01,.98,1.01,12828563
TANN,220802,13.06,13.06,12.87,12.98,19505
TAR,220802,.026,.026,.023,.023,766217
TAS,220802,.013,.013,.013,.013,21100
TBA,220802,.032,.032,.03,.031,790224
TBN,220802,.225,.225,.19,.19,1072103
TBR,220802,3.68,3.68,3.68,3.68,295
TCG,220802,.06,.06,.058,.06,101287
TCL,220802,14.7,14.73,14.51,14.71,3809181
TCLJOC,220802,5.9,6,5.9,6,26241
TCLKOP,220802,3.86,3.86,3.86,3.86,5000
TD1,220802,.005,.005,.005,.005,100000
TDO,220802,.058,.058,.058,.058,56500
TECH,220802,78.21,79.09,78.1,79.03,5082
TEE,220802,.24,.24,.22,.22,20705
TEG,220802,.014,.014,.013,.013,1116805
TEGO,220802,.002,.002,.002,.002,1000000
TEK,220802,.26,.26,.255,.26,250127
TEM,220802,.039,.04,.038,.039,1144500
TEMO,220802,.018,.018,.017,.017,105000
TER,220802,.785,.8,.772,.795,5465273
TFL,220802,.078,.078,.078,.078,7001
TG1,220802,.145,.145,.145,.145,67396
TG6,220802,.115,.115,.115,.115,75000
TGA,220802,.24,.245,.24,.24,394750
TGF,220802,2.21,2.22,2.19,2.22,79755
TGH,220802,.13,.13,.125,.13,3841
TGR,220802,4.88,4.91,4.85,4.88,795269
THR,220802,.01,.01,.009,.01,1009675
TI1,220802,.024,.025,.023,.023,723214
TIE,220802,.48,.48,.47,.48,1719271
TIG,220802,.016,.016,.016,.016,33
TIP,220802,.49,.5,.49,.5,20927
TKL,220802,.006,.006,.006,.006,127885
TKM,220802,.064,.064,.06,.06,130149
TLC,220802,4.67,4.67,4.57,4.65,4280313
TLG,220802,1.34,1.385,1.33,1.37,153270
TLM,220802,.16,.16,.16,.16,78779
TLRA,220802,4.62,4.63,4.62,4.63,7285
TLS,220802,3.94,3.99,3.93,3.97,17727999
TLSJOB,220802,1.67,1.67,1.67,1.67,14000
TLX,220802,7.07,7.43,7.07,7.34,1154613
TMG,220802,.078,.078,.077,.078,30540
TMGOA,220802,.003,.003,.003,.003,1
TMR,220802,.071,.074,.071,.073,163012
TMS,220802,.03,.03,.027,.027,250369
TMX,220802,.007,.008,.007,.008,2057373
TMZ,220802,.025,.026,.025,.025,1238476
TMZOA,220802,.005,.005,.005,.005,695164
TNE,220802,12.03,12.25,11.96,12.23,753177
TNG,220802,.098,.105,.097,.098,2802846
TNT,220802,.12,.12,.115,.12,1399818
TNY,220802,.23,.23,.23,.23,641
TOE,220802,.015,.015,.015,.015,3742368
TON,220802,.027,.027,.027,.027,647041
TONO,220802,.002,.002,.002,.002,1249999
TOP,220802,.54,.54,.54,.54,7150
TOT,220802,.78,.782,.78,.78,42661
TOY,220802,.064,.064,.06,.06,290907
TPC,220802,1.53,1.53,1.53,1.53,232
TPD,220802,.125,.125,.115,.115,539179
TPG,220802,6.39,6.44,6.31,6.44,1205542
TPW,220802,4.6,4.7,4.37,4.56,303002
TRJ,220802,2.01,2.07,2.01,2.04,45484
TRP,220802,.285,.285,.285,.285,105628
TRS,220802,4.35,4.36,4.21,4.26,25586
TRT,220802,.025,.028,.025,.028,302954
TSC,220802,.002,.003,.002,.003,766666
TSCOA,220802,.001,.001,.001,.001,1000000
TSI,220802,1.195,1.205,1.19,1.2,32445
TSO,220802,.04,.041,.04,.04,1097333
TTI,220802,.017,.017,.015,.015,363422
TTM,220802,.054,.054,.053,.054,617116
TTT,220802,.26,.26,.26,.26,11885
TUA,220802,1.5,1.505,1.455,1.495,142017
TUL,220802,.58,.58,.56,.56,122798
TVL,220802,.135,.135,.13,.13,588903
TWD,220802,2.43,2.43,2.43,2.43,206
TWE,220802,12.25,12.345,12.2,12.32,1228808
TYM,220802,.026,.026,.025,.025,578432
TYR,220802,.785,.815,.77,.78,1949669
TYRKOC,220802,.38,.38,.365,.365,60000
TYX,220802,.031,.032,.029,.03,32305148
TZL,220802,.105,.105,.105,.105,10
UBI,220802,.315,.315,.31,.31,88829
UCM,220802,.063,.063,.06,.06,102175
UMAX,220802,20.11,20.11,19.95,19.96,3569
UMG,220802,3,3.03,2.83,2.85,3149449
UNI,220802,4.82,4.85,4.75,4.8,21618
UOS,220802,.6,.6,.6,.6,2500
URF,220802,.27,.275,.265,.272,707529
URFPA,220802,55.5,56.36,55.5,56,4896
URNM,220802,5.81,5.82,5.79,5.79,14015
URW,220802,4.01,4.12,3.98,4.12,349581
USD,220802,13.65,13.78,13.64,13.78,79059
USQ,220802,1.25,1.25,1.245,1.245,827
USTB,220802,10.17,10.17,10.15,10.15,20098
UUL,220802,.072,.072,.062,.062,74128
UVA,220802,.16,.16,.16,.16,5000
VACF,220802,48.66,48.91,48.66,48.91,21196
VAE,220802,65.85,65.85,64.38,65.29,12132
VAF,220802,45.75,46.01,45.75,45.95,35715
VAL,220802,.008,.008,.007,.008,2700005
VAN,220802,.044,.044,.044,.044,2485
VAP,220802,82.9,83,81,81.93,35135
VAR,220802,.029,.029,.028,.028,72682
VAS,220802,86.55,86.96,86.25,86.89,150479
VBLD,220802,66.03,66.25,65.64,66.2,4785
VBND,220802,43.99,44.09,43.91,44.07,16872
VCF,220802,40,40.13,40,40.09,7376
VCX,220802,2.09,2.11,2.07,2.08,12282963
VDBA,220802,50.69,50.69,50.37,50.55,8721
VDCO,220802,49.44,49.55,49.36,49.55,4819
VDGR,220802,52.78,52.78,52.5,52.66,7900
VDHG,220802,54.65,54.74,54.44,54.69,47296
VEA,220802,2.69,2.71,2.66,2.69,1630503
VEE,220802,.53,.53,.52,.525,23417
VEFI,220802,44.9,45.07,44.9,44.93,2337
VEN,220802,.09,.09,.088,.089,508766
VEQ,220802,56.01,56.48,56,56.29,6199
VESG,220802,65.73,66.13,65.5,66.13,14791
VETH,220802,54.65,54.76,54.3,54.74,5856
VEU,220802,73.77,73.78,73,73.64,37870
VG1,220802,1.58,1.605,1.57,1.57,562084
VG8,220802,1.84,1.895,1.83,1.88,303057
VGAD,220802,80.36,80.36,79.8,79.87,15544
VGB,220802,46.99,47.26,46.99,47.18,49315
VGE,220802,65.14,65.14,64,64.82,14161
VGL,220802,1.555,1.555,1.555,1.555,151
VGS,220802,93.23,93.8,92.86,93.66,49404
VHT,220802,.68,.695,.635,.64,358481
VHY,220802,64.17,64.45,63.86,64.44,47142
VIF,220802,40.69,40.87,40.69,40.81,20601
VIP,220802,.009,.009,.009,.009,301632
VISM,220802,54.45,54.8,54.305,54.8,4529
VLC,220802,69.84,70.4,69.8,70.4,4766
VLS,220802,2.07,2.1,2.07,2.1,5231
VLUE,220802,20.87,20.98,20.79,20.98,2961
VMC,220802,.175,.175,.175,.175,37918
VMG,220802,.001,.001,.001,.001,155152
VMIN,220802,52.05,52.05,52.05,52.05,380
VML,220802,.044,.045,.042,.044,15149512
VMS,220802,.027,.028,.026,.027,7851679
VMT,220802,.425,.425,.4,.415,165261
VN8,220802,.078,.078,.071,.077,202685
VNT,220802,2.74,2.85,2.72,2.82,900730
VOL,220802,.016,.017,.016,.017,180000
VOR,220802,.018,.019,.018,.018,363703
VPR,220802,.002,.002,.002,.002,1536951
VR1,220802,.09,.09,.085,.086,1847112
VR8,220802,.076,.078,.075,.075,577991
VRC,220802,.017,.019,.017,.018,17288371
VRCOB,220802,.004,.004,.004,.004,937500
VRS,220802,.069,.069,.067,.069,332026
VRX,220802,.175,.18,.17,.18,153867
VSL,220802,8.65,9.1,8.59,8.91,115337
VSO,220802,62.27,62.27,61.64,61.93,14873
VTG,220802,.195,.195,.19,.195,102061
VTI,220802,.29,.3,.29,.3,6000
VTS,220802,292.65,294.91,291.95,294.57,10649
VTX,220802,.12,.12,.115,.115,215106
VUK,220802,2.5,2.55,2.48,2.55,1690284
VUKKOC,220802,.67,.73,.67,.73,16500
VUL,220802,7.38,7.38,7.12,7.16,420521
VVA,220802,1.16,1.16,1.16,1.16,1442
VVLU,220802,57,57.43,56.8,57.43,32009
VYS,220802,.076,.076,.074,.074,133334
W2V,220802,.038,.042,.036,.04,451109
WAA,220802,.85,.87,.85,.86,100594
WAF,220802,1.32,1.375,1.305,1.37,3467590
WAK,220802,.19,.195,.19,.195,1650
WAM,220802,1.85,1.85,1.825,1.835,545668
WAR,220802,1.04,1.055,1.04,1.055,72941
WAT,220802,3.85,3.85,3.85,3.85,559
WAX,220802,1.38,1.38,1.36,1.375,41396
WBC,220802,21.61,22.02,21.56,22,6402716
WBCJCA,220802,7.79,7.87,7.79,7.87,13420
WBCKCB,220802,4.13,4.13,4.13,4.13,400
WBCKCD,220802,4.3,4.53,4.3,4.52,22500
WBCPE,220802,100.3,100.3,100.22,100.22,7770
WBCPH,220802,102.48,102.48,102.09,102.2,9264
WBCPI,220802,103.2,103.28,102.94,103.24,10179
WBCPJ,220802,101.96,102.039,101.8,101.8,16735
WBCPK,220802,99.46,99.77,99.4,99.5,15489
WBCPL,220802,101.79,102.06,101.6,102,15868
WBCSOA,220802,14.55,14.55,14.55,14.55,2500
WBE,220802,.003,.003,.002,.002,1201684
WBT,220802,2.65,2.67,2.56,2.67,213135
WC8,220802,.023,.023,.023,.023,303017
WCG,220802,.235,.24,.23,.23,53678
WCMQ,220802,6.57,6.57,6.46,6.55,56179
WCN,220802,.012,.012,.011,.012,1245883
WDIV,220802,17.67,17.77,17.6,17.76,26348
WDMF,220802,34.46,34.7,34.31,34.7,1918
WDS,220802,32.44,32.71,32.33,32.59,3984735
WDSKCC,220802,7.66,7.66,7.66,7.66,100
WDSKOQ,220802,9.17,9.19,9.17,9.19,5000
WDSSO1,220802,22.1,22.1,22.1,22.1,1
WEB,220802,5.04,5.065,4.95,5.03,1975159
WEC,220802,.012,.013,.011,.011,1946982
WEL,220802,.013,.013,.013,.013,201149
WEMG,220802,20.15,20.17,20.04,20.04,541
WES,220802,46.85,47.59,46.61,47.57,1503797
WESJOB,220802,20.5,20.5,20.5,20.5,1200
WESKOC,220802,26.26,26.26,26.26,26.26,115
WFL,220802,.038,.04,.037,.038,273764
WGB,220802,1.95,1.955,1.915,1.945,46915
WGN,220802,1.2,1.21,1.18,1.18,3850
WGO,220802,.155,.155,.152,.155,589465
WGX,220802,1.25,1.27,1.25,1.27,734599
WHC,220802,6.23,6.36,6.21,6.34,5305591
WHF,220802,5.32,5.33,5.28,5.33,12637
WIA,220802,.075,.075,.074,.074,131695
WIN,220802,.32,.33,.31,.33,486564
WLE,220802,1.54,1.545,1.52,1.52,368538
WLS,220802,.61,.61,.61,.61,20210
WMA,220802,1.085,1.09,1.085,1.09,97627
WMG,220802,.185,.185,.16,.165,195330
WMI,220802,1.615,1.655,1.605,1.64,120286
WML,220802,.015,.015,.015,.015,256680
WNX,220802,.085,.085,.083,.083,76794
WOA,220802,.58,.58,.55,.55,45760
WOO,220802,.001,.001,.001,.001,4478
WOR,220802,14.51,14.58,14.12,14.29,1356714
WOW,220802,38.15,38.65,37.93,38.6,1863895
WOWKCA,220802,5.84,5.84,5.84,5.84,647
WOWKOU,220802,7.15,7.15,6.72,6.72,6000
WPR,220802,2.6,2.6,2.55,2.56,1714010
WQG,220802,1.245,1.265,1.245,1.265,56000
WR1,220802,.185,.19,.18,.185,29370
WRK,220802,.017,.018,.017,.018,108612
WRLD,220802,14.33,14.33,14.33,14.33,488
WRM,220802,.12,.125,.115,.12,609529
WSI,220802,.155,.155,.15,.15,75000
WSP,220802,1.13,1.13,1.02,1.05,293518
WSR,220802,.049,.049,.049,.049,40559
WTC,220802,50.93,50.93,50,50.72,513532
WVOL,220802,34.07,34.32,33.99,34.32,10907
WWG,220802,.094,.098,.09,.095,153659
WWI,220802,.02,.021,.02,.02,1265419
WXHG,220802,20.95,20.98,20.92,20.96,7066
WXOZ,220802,34.4,34.54,34.26,34.54,1549
WYX,220802,.1,.11,.1,.105,11540
WZR,220802,.08,.08,.076,.076,2202878
X2M,220802,.093,.1,.091,.1,101385
X64,220802,.615,.645,.61,.625,233577
XAE,220802,1361.4,1362.9,1333.6,1338.1,0
XAF,220802,6810.5,6819.3,6761.4,6812.9,0
XAG,220802,1229.1,1237.2,1211.9,1231.8,0
XAM,220802,.025,.025,.024,.024,485235
XAO,220802,7213,7221.8,7163.8,7216.4,0
XARO,220802,23.51,23.52,23.45,23.45,47041
XAT,220802,6971.6,6981,6922.1,6975.2,0
XBK,220802,2580.7,2616.6,2573.8,2612.8,0
XBN,220802,8448.9,8566.2,8426.2,8553.8,0
XBT,220802,8460.4,8577.9,8437.6,8565.4,0
XBW,220802,124220.102,124220.102,124220.102,124220.102,0
XDI,220802,1507,1514,1496.8,1513.2,0
XDJ,220802,2894.4,2936.7,2891.8,2936.7,0
XEC,220802,2225.4,2230.2,2207.9,2212.3,0
XEJ,220802,10437.8,10437.8,10281.3,10341.4,0
XET,220802,3174.6,3181.5,3149.7,3156,0
XEW,220802,1749,1754.9,1737.2,1754.9,0
XF1,220802,.38,.385,.375,.375,23903
XFE,220802,232.8,234.2,232.2,234.2,0
XFJ,220802,6318,6370.8,6279,6366.7,0
XFL,220802,6810.2,6819.3,6761.9,6813.2,0
XFN,220802,503.8,504.3,500,504.3,0
XFR,220802,186.4,186.5,185,186.5,0
XGD,220802,5252.5,5362.2,5237.1,5353.5,0
XHJ,220802,43322.602,43646.301,43054.602,43550.102,0
XIJ,220802,1535.2,1548.5,1532.2,1548.5,0
XIN,220802,474.4,477.7,473.7,474.1,0
XJO,220802,6993,7003.8,6944.9,6998.1,0
XJOKOA,220802,8.58,8.58,8.58,8.58,1000
XJOKOE,220802,6.53,6.77,6.41,6.7,53473
XJOKOQ,220802,5.55,5.68,5.2,5.22,202659
XJOKOR,220802,6.35,6.4,6.1,6.1,3431
XJOKOT,220802,10.31,10.38,10.31,10.36,4336
XJOKOV,220802,7.55,7.6,7.32,7.32,20800
XJOKOW,220802,3.68,3.68,3.68,3.68,72000
XJOKOX,220802,4.17,4.17,4.17,4.17,7500
XJOMCR,220802,8.42,8.47,8.1,8.18,12852
XJR,220802,5278.9,5278.9,5178.3,5215.1,0
XJT,220802,82593.203,82720.898,82024.898,82653.102,0
XKAP,220802,95.94,95.94,95.94,95.94,40
XKO,220802,6977.2,6986.9,6928.8,6981.3,0
XLD,220802,1269.5,1273.4,1252,1271.3,0
XMD,220802,8806.6,8830.7,8745.8,8823.3,0
XMJ,220802,15727.4,15727.4,15429.9,15550.4,0
XMM,220802,5218.2,5218.2,5111.7,5151.9,0
XNI,220802,6072.7,6082.1,6030.9,6077.1,0
XNJ,220802,6527.2,6542.1,6478.8,6534.4,0
XNT,220802,77835,77955.398,77299.5,77891.5,0
XNV,220802,56.6,57.4,56.4,56.5,0
XPJ,220802,1470.5,1470.9,1437.6,1446.9,0
XPN,220802,.185,.185,.185,.185,18066
XRE,220802,3327.7,3328.5,3254.2,3274.7,0
XRG,220802,.037,.037,.037,.037,68226
XRI,220802,6444,6454,6399.7,6448.7,0
XRO,220802,93.02,93.65,92.02,93.58,271605
XROKCE,220802,32.3,32.3,32.3,32.3,250
XROKOR,220802,33.62,33.62,33.62,33.62,100
XSJ,220802,13575.1,13743.9,13527.6,13737.5,0
XSO,220802,2936,2937.7,2910.7,2936.8,0
XST,220802,.002,.002,.002,.002,400000
